order,urn,name,name_acronym,party,party_acronym,vote,estrato_visual,color_rgba,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3728,6,bandeja1,21,0.02125,3.948179,0.073128,0.73,-0.4,21.68,45,OPCION 2,4.9
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",3728,12,bandeja1,21,0.027632,4.048399,0.069056,-14.05,-14.5,-30.84,46,OPCION 2,5.0
24,urn1,Segundo Montalvo,SM,Perú Libre,PL,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",3728,13,bandeja1,21,0.01335,4.043128,0.059319,-19.98,-2.61,5.89,47,OPCION 2,5.1
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3728,5,bandeja1,21,0.010747,3.94851,0.063739,0.71,-0.01,7.61,48,OPCION 4,5.2
32,urn1,Héctor Valer,HV,Somos Perú,SP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3728,4,bandeja1,21,0.0223,3.951197,0.053826,0.87,-0.05,26.28,49,OPCION 4,5.3
37,urn1,Óscar Zea,OZ,Somos Perú,SP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3728,2,bandeja1,21,0.02886,4.030825,0.055834,-18.11,1.07,13.58,50,OPCION 4,5.4
38,urn1,Mary Acuña,MA,Alianza para el Progreso,APP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",3728,3,bandeja1,21,0.032481,3.991214,0.044738,1.1,0.17,9.39,51,OPCION 2,5.5
7,urn2,Carlos Alva,CA,Acción Popular,AP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3728,107,bandeja2,21,0.017784,-3.909948,0.313926,19.16,90.5,97.18,52,OPCION 2,5.6
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3728,106,bandeja2,21,-0.045979,-4.030017,0.264612,176.2,-5.15,-57.4,53,OPCION 2,5.7
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3728,105,bandeja2,21,-0.044893,-4.015784,0.252955,-4.01,-4.99,-55.06,54,OPCION 2,5.8
5,urn2,Alejandro Cavero,AC,Avanza País,AvP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3728,111,bandeja2,21,0.037346,-3.941152,0.27785,-89.82,18.52,-16.69,55,OPCION 4,5.9
1,urn2,Fernando Rospigliosi,FR,Fuerza Popular,FP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3728,113,bandeja2,21,0.00918,-3.98176,0.257422,-51.81,19.28,-16.44,56,OPCION 2,6.0
2,urn2,Waldemar Cerrón,WC,Perú Libre,PL,OPCION 4,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3728,112,bandeja2,21,0.057717,-4.005887,0.274955,20.25,18.38,79.98,57,OPCION 4,6.1
32,urn2,Juan Lizarzaburu,JL,Alianza para el Progreso,APP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3728,82,bandeja2,21,0.025715,-3.916865,0.224364,-90.07,-0.18,-16.74,58,OPCION 4,6.2
15,urn2,Ernesto Bustamante,EB,Fuerza Popular,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3728,95,bandeja2,21,-0.042829,-4.013508,0.233587,10.25,-6.45,-47.29,59,OPCION 2,6.3
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3728,103,bandeja2,21,-0.034752,-4.009897,0.225239,8.35,-8.82,-32.81,60,OPCION 4,6.4
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3728,110,bandeja2,21,0.022003,-4.036063,0.267482,-25.5,14.35,-20.41,61,OPCION 2,6.5
29,urn2,Heidy Juárez,HJ,Podemos Perú,PP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",3728,84,bandeja2,21,-0.004688,-3.952268,0.215842,-53.69,-6.87,-36.1,62,OPCION 4,6.6
24,urn2,Diana Gonzáles,DG,Avanza País,AvP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",3728,86,bandeja2,21,0.029179,-3.928292,0.262135,-90.07,18.81,-16.75,63,OPCION 4,6.7
18,urn2,Miguel Ciccia,MC,Renovación Popular,RP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3728,93,bandeja2,21,-0.042296,-4.00772,0.213602,9.93,-7.12,-43.79,64,OPCION 4,6.8
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",3728,92,bandeja2,21,0.0899,-3.971035,0.17659,-33.28,89.59,-15.63,65,OPCION 2,6.9
9,urn2,José Arriola,JA,Podemos Perú,PP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3728,98,bandeja2,21,-0.066131,-4.06778,0.161977,127.78,90.45,-6.52,66,OPCION 4,7.0
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",3728,96,bandeja2,21,-0.0433,-4.0071,0.203341,10.21,-6.55,-47.21,67,OPCION 4,7.1
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3728,108,bandeja2,21,0.058316,-4.032319,0.214422,43.51,28.47,51.62,68,OPCION 2,7.2
19,urn2,María Córdova,MC,Renovación Popular,RP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3728,94,bandeja2,21,-0.041243,-3.992583,0.194235,8.99,-8.16,-37.84,69,OPCION 4,7.3
14,urn2,Juan Burgos,JB,Podemos Perú,PP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3728,101,bandeja2,21,-0.06079,-4.058947,0.214926,90.03,-4.81,-44.32,70,OPCION 4,7.4
25,urn2,Paul Gutiérrez,PG,Somos Perú,SP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",3728,88,bandeja2,21,-0.040423,-3.985096,0.184559,9.03,-8.25,-37.14,71,OPCION 2,7.5
23,urn2,Jhaec Espinoza,JE,Podemos Perú,PP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",3728,83,bandeja2,21,0.058217,-4.031379,0.199145,43.08,29.13,50.76,72,OPCION 4,7.6
26,urn2,Noelia Herrera,NH,Renovación Popular,RP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",3728,91,bandeja2,21,-0.040197,-3.983885,0.174575,8.81,-8.29,-37.05,73,OPCION 2,7.7
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",3728,90,bandeja2,21,0.058117,-4.032124,0.183522,43.68,27.98,52.02,74,OPCION 4,7.8
43,urn2,Alejandro Muñante,AM,Renovación Popular,RP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",3728,87,bandeja2,21,-0.040471,-3.983509,0.164659,8.24,-8.8,-35.19,75,OPCION 2,7.9
27,urn2,Raúl Huamán,RH,Fuerza Popular,FP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",3728,89,bandeja2,21,0.058475,-4.031956,0.167561,43.5,28.43,51.59,76,OPCION 4,8.0
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3728,74,bandeja2,21,0.025951,-3.916246,0.15005,-90.15,-0.33,-17.86,77,OPCION 4,8.1
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3728,79,bandeja2,21,-0.039647,-3.982218,0.154836,9.14,-8.24,-39.04,78,OPCION 2,8.2
13,urn2,Guido Bellido,GR,Podemos Perú,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3728,104,bandeja2,21,0.029059,-3.945683,0.233619,-61.87,18.62,-16.83,79,OPCION 4,8.3
4,urn2,Lady Camones,LC,Alianza para el Progreso,APP,INDETERMINADO,Cluster_5,"(0.8, 0.2, 1.0, 1.0)",3728,109,bandeja2,21,0.020538,-3.943508,0.215053,-61.71,19.11,-16.54,80,OPCION 4,8.4
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3728,69,bandeja2,21,0.058252,-4.017913,0.155741,22.51,-46.44,138.44,81,OPCION 2,8.5
34,urn2,José Luna,JL,Podemos Perú,PP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3728,77,bandeja2,21,0.027062,-3.940007,0.148309,-86.79,-7.7,-30.62,82,VICIADO,8.6
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3728,78,bandeja2,21,-0.004121,-3.94134,0.157524,-80.87,-8.27,-37.18,83,OPCION 2,8.7
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3728,81,bandeja2,21,-0.012423,-3.951036,0.175094,-81.16,-8.1,-37.0,84,OPCION 2,8.8
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3728,70,bandeja2,21,0.058303,-4.021224,0.139425,27.99,-43.92,130.75,85,OPCION 4,8.9
21,urn2,Raúl Doroteo,RD,No agrupado,NA,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",3728,85,bandeja2,21,-0.041103,-3.982805,0.144723,8.1,-9.48,-32.0,86,OPCION 4,9.0
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",3728,71,bandeja2,21,0.031427,-4.049097,0.122964,-3.35,-45.76,136.27,87,OPCION 4,9.1
22,urn2,Gladys Echaíz,GE,Honor y Democracia,HyD,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",3728,80,bandeja2,21,-0.041218,-3.981369,0.134691,8.16,-9.27,-32.16,88,OPCION 4,9.2
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",3728,76,bandeja2,21,-0.036627,-3.973637,0.12612,8.44,-8.55,-34.36,89,OPCION 4,9.3
12,urn2,Diego Bazán,DB,Renovación Popular,RP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3728,97,bandeja2,21,-0.014388,-4.063561,0.14378,90.58,-0.26,-44.29,90,VICIADO,9.4
20,urn2,Victor Cutipa,VC,Juntos por el Perú,JPP,OPCION 4,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3728,100,bandeja2,21,-0.035122,-4.057139,0.142219,90.75,-5.33,-44.39,91,OPCION 4,9.5
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",3728,65,bandeja2,21,0.019026,-3.956907,0.105227,4.42,-6.74,-47.26,92,OPCION 4,9.6
17,urn2,Roberto Chiabra,RC,Alianza para el Progreso,APP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3728,102,bandeja2,21,-0.0612,-4.044935,0.139868,89.8,-7.62,-44.32,93,OPCION 2,9.7
16,urn2,Eduardo Castillo,EC,Fuerza Popular,FP,INDETERMINADO,Cluster_6,"(0.0, 1.0, 1.0, 1.0)",3728,99,bandeja2,21,-0.058197,-4.061738,0.140789,89.79,-4.77,-44.27,94,OPCION 2,9.8
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",3728,67,bandeja2,21,0.039741,-4.042952,0.107538,-4.59,-45.73,136.22,95,OPCION 2,9.9
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",3728,66,bandeja2,21,0.026336,-3.960083,0.09723,2.45,-6.58,-48.67,96,OPCION 4,10.0
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,Cluster_7,"(1.0, 0.5, 0.0, 1.0)",3728,75,bandeja2,21,-0.036458,-3.972641,0.116774,9.7,-6.97,-44.83,97,OPCION 4,10.1
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",3728,61,bandeja2,21,0.027844,-3.964074,0.087592,2.77,-6.33,-52.08,98,OPCION 2,10.2
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3728,72,bandeja2,21,-0.019247,-3.963995,0.110825,7.71,-8.93,-32.97,99,OPCION 2,10.3
33,urn2,Jeny López,JL,Fuerza Popular,FP,INDETERMINADO,Cluster_8,"(1.0, 0.4, 0.7, 1.0)",3728,73,bandeja2,21,0.035687,-4.031396,0.105379,45.96,-1.64,40.89,100,OPCION 4,10.4
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",3728,68,bandeja2,21,-0.034184,-4.031022,0.098144,-6.1,-1.24,42.94,101,OPCION 2,10.5
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",3728,60,bandeja2,21,0.068715,-3.942711,0.076082,88.18,0.96,131.13,102,OPCION 4,10.6
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",3728,63,bandeja2,21,0.002203,-3.955048,0.075691,-1.29,-6.5,-31.23,103,OPCION 2,10.7
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",3728,62,bandeja2,21,-0.008881,-3.957004,0.065787,-2.53,-6.53,-16.13,104,OPCION 2,10.8
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",3728,64,bandeja2,21,-0.044814,-4.004082,0.08534,2.64,-5.81,-60.44,105,OPCION 2,10.9
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",3728,55,bandeja2,21,0.028686,-4.034981,0.066481,-6.52,-0.85,40.26,106,OPCION 2,11.0
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3728,59,bandeja2,21,-0.040235,-4.021739,0.077562,-0.75,-7.13,-35.33,107,OPCION 4,11.1
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3728,53,bandeja2,21,-0.021284,-3.95597,0.054466,-6.44,-2.79,29.58,108,OPCION 2,11.2
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",3728,52,bandeja2,21,0.03915,-4.03305,0.057476,-5.33,-1.03,44.63,109,OPCION 4,11.3
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3728,57,bandeja2,21,0.000576,-3.965028,0.048675,-5.76,0.11,46.57,110,OPCION 4,11.4
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",3728,56,bandeja2,21,0.039754,-4.036011,0.050558,-0.66,-0.51,49.61,111,OPCION 4,11.5
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,Cluster_9,"(0.6, 1.0, 0.2, 1.0)",3728,58,bandeja2,21,-0.033157,-4.027332,0.068782,-2.83,-6.71,-16.29,112,OPCION 2,11.6
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",3728,54,bandeja2,21,0.036889,-4.024343,0.044365,-0.23,0.14,51.27,113,OPCION 4,11.7
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",2572,46,bandeja1,22,-0.02201,3.938106,0.258391,43.6,-14.84,-10.68,1,OPCION 4,0.5
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",2572,44,bandeja1,22,0.04952,3.993714,0.253531,-27.93,-41.79,161.32,2,OPCION 2,0.6
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,Cluster_10,"(0.5, 0.5, 0.5, 1.0)",2572,47,bandeja1,22,-0.017925,3.936929,0.244848,42.46,-18.57,-6.57,3,OPCION 4,0.7
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",2572,41,bandeja1,22,-0.037409,4.019262,0.246137,31.62,-14.04,-10.93,4,OPCION 2,0.8
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",2572,39,bandeja1,22,-0.029117,4.029641,0.243077,32.61,-11.34,-15.35,5,OPCION 4,0.9
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",2572,33,bandeja1,22,0.062926,3.99752,0.218776,17.31,-46.4,99.58,6,OPCION 4,1.0
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",2572,49,bandeja1,22,-0.016865,3.935879,0.23027,42.59,-17.34,-7.72,7,OPCION 4,1.1
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",2572,35,bandeja1,22,0.050723,4.004279,0.217725,32.77,-38.45,76.93,8,OPCION 4,1.2
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",2572,50,bandeja1,22,-0.01525,3.937801,0.218803,41.26,-20.55,-4.02,9,OPCION 4,1.3
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",2572,51,bandeja1,22,0.069974,3.93627,0.212845,111.81,-89.07,25.71,10,OPCION 4,1.4
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",2572,34,bandeja1,22,0.05857,3.991846,0.231031,2.31,-48.78,119.81,11,OPCION 4,1.5
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",2572,42,bandeja1,22,-0.02998,4.031109,0.226013,28.35,-6.36,-19.29,12,OPCION 2,1.6
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",2572,22,bandeja1,22,-0.000665,4.044037,0.208554,30.91,-9.97,-36.88,13,OPCION 2,1.7
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",2572,48,bandeja1,22,-0.018241,3.937989,0.203586,38.98,-25.22,2.08,14,OPCION 4,1.8
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",2572,43,bandeja1,22,-0.046684,4.00919,0.199558,28.29,-7.4,-17.55,15,OPCION 2,1.9
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",2572,40,bandeja1,22,-0.019209,3.944578,0.195052,-19.57,-41.39,92.56,16,OPCION 4,2.0
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",2572,25,bandeja1,22,-0.024102,4.036401,0.18211,21.41,-24.67,-6.42,17,OPCION 4,2.1
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,Cluster_11,"(0.4, 0.2, 0.0, 1.0)",2572,45,bandeja1,22,-0.023226,3.947168,0.18201,-35.06,-29.59,119.76,18,OPCION 4,2.2
7,urn1,Luis Cordero,LC,Alianza para el Progreso,APP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",2572,38,bandeja1,22,-0.061141,4.014361,0.178828,-15.62,-28.74,68.2,19,OPCION 2,2.3
31,urn1,Jhakeline Ugarte,JU,Juntos por el Perú,JPP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",2572,11,bandeja1,22,0.029581,3.970729,0.149479,-24.82,-21.79,88.39,20,OPCION 4,2.4
6,urn1,Nilza Chacón,NC,Fuerza Popular,FP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",2572,36,bandeja1,22,-0.017502,3.951786,0.153211,-26.51,-19.73,93.08,21,OPCION 4,2.5
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",2572,37,bandeja1,22,-0.053125,3.976967,0.156339,-31.09,-11.44,109.05,22,OPCION 2,2.6
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",2572,32,bandeja1,22,0.004473,3.9438,0.149569,1.27,-32.83,34.99,23,OPCION 2,2.7
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",2572,31,bandeja1,22,-0.043553,4.008925,0.150098,5.38,-31.82,26.67,24,OPCION 4,2.8
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",2572,16,bandeja1,22,0.0009,4.086091,0.14667,-88.59,-2.39,-1.23,25,OPCION 4,2.9
26,urn1,César Revilla,CR,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",2572,17,bandeja1,22,-0.000633,4.05718,0.139466,-87.51,-33.58,-2.85,26,OPCION 2,3.0
30,urn1,Adriana Tudela,AT,Avanza País,AvP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",2572,13,bandeja1,22,0.043852,3.99113,0.140904,-31.47,-6.4,116.35,27,OPCION 2,3.1
40,urn1,Patricia Chirinos,PC,Renovación Popular,RP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",2572,23,bandeja1,22,-0.004741,4.067051,0.13713,-87.79,-30.29,-2.62,28,OPCION 4,3.2
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",2572,15,bandeja1,22,0.0408,3.966401,0.141847,-11.77,-30.35,59.63,29,OPCION 2,3.3
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",2572,20,bandeja1,22,-0.007633,4.077085,0.13659,-87.97,-16.54,-2.07,30,OPCION 4,3.4
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",2572,30,bandeja1,22,-0.051064,3.99697,0.118538,23.48,-23.0,-11.36,31,OPCION 4,3.5
37,urn1,Óscar Zea,OZ,Somos Perú,SP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",2572,2,bandeja1,22,0.08067,4.035408,0.134191,-89.42,-0.23,-65.63,32,OPCION 4,3.6
29,urn1,Rosio Torres,RT,Alianza para el Progreso,APP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",2572,26,bandeja1,22,-0.040428,4.00667,0.139201,13.88,-29.71,10.46,33,OPCION 4,3.7
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",2572,29,bandeja1,22,-0.04798,4.000164,0.109529,6.73,-31.73,23.87,34,OPCION 4,3.8
24,urn1,Segundo Montalvo,SM,Perú Libre,PL,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",2572,14,bandeja1,22,0.041327,3.971807,0.109993,-17.48,-26.75,70.04,35,VICIADO,3.9
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",2572,10,bandeja1,22,0.046102,3.964665,0.120866,-7.2,-30.74,50.46,36,OPCION 2,4.0
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",2572,27,bandeja1,22,-0.049188,3.986309,0.092388,27.78,-16.52,-25.64,37,OPCION 2,4.1
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",2572,28,bandeja1,22,-0.001259,3.940597,0.13392,14.01,-29.81,10.49,38,OPCION 4,4.2
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,Cluster_1,"(1.0, 0.2, 0.2, 1.0)",2572,24,bandeja1,22,-0.040803,4.014602,0.095491,17.29,-27.35,2.16,39,OPCION 4,4.3
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,Cluster_2,"(0.2, 0.8, 0.2, 1.0)",2572,19,bandeja1,22,-0.040207,4.020907,0.075871,27.08,-16.57,-25.85,40,OPCION 2,4.4
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",2572,7,bandeja1,22,0.036887,3.966848,0.07212,-0.75,-31.6,38.39,41,OPCION 4,4.5
27,urn1,Abel Reyes,AR,Perú Libre,PL,OPCION 4,Cluster_3,"(0.2, 0.5, 1.0, 1.0)",2572,8,bandeja1,22,-0.017979,4.048381,0.071769,-0.04,-31.6,30.22,42,OPCION 4,4.6
34,urn1,Elvis Vergara,EV,Acción Popular,AP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",2572,1,bandeja1,22,0.040356,3.959011,0.093321,-4.24,-31.53,43.52,43,OPCION 4,4.7
36,urn1,Norma Yarrow,NY,Renovación Popular,RP,INDETERMINADO,Cluster_4,"(1.0, 0.8, 0.0, 1.0)",2572,9,bandeja1,22,0.038303,3.959155,0.081415,-3.81,-31.46,44.79,44,OPCION 2,4.8
